probe,logFC,AveExpr,t,P.Value,adj.P.Val,B,gds,type
225615_at,-1.43544847691944,7.18218988998702,-3.27241976885505,0.0033939504561095,0.999977633340137,-4.41610106954887,GDS2795,lo
1570040_at,1.65811757249328,5.45719002079383,3.27220770355473,0.00339567101709302,0.999977633340137,-4.41611942184033,GDS2795,up
236145_at,-1.19922753940089,5.29033531155188,-3.27046520460154,0.00340984061871386,0.999977633340137,-4.41627023075085,GDS2795,lo
242465_at,1.12937260447127,4.82099270264107,3.26292160624619,0.00347184808478505,0.999977633340137,-4.4169233503278,GDS2795,up
243757_at,1.86180916681156,4.73496840933739,3.26148833433965,0.00348375245166167,0.999977633340137,-4.41704748586123,GDS2795,up
1560503_a_at,1.54891827238281,5.23806866776599,3.25982702523225,0.00349760038522811,0.999977633340137,-4.4171913890844,GDS2795,up
1560912_at,1.53395863194765,5.23931338064856,3.25554871761833,0.0035335087128296,0.999977633340137,-4.41756206341129,GDS2795,up
1556134_a_at,-1.52260266299992,4.58986769044396,-3.2539449185472,0.0035470615116464,0.999977633340137,-4.41770104890123,GDS2795,lo
1554657_a_at,1.99508961447673,3.90042071880246,3.24399389896598,0.00363228553607573,0.999977633340137,-4.41856378852953,GDS2795,up
216314_at,1.66319807508868,3.26865555247113,3.24171890396546,0.00365204640284315,0.999977633340137,-4.41876111926817,GDS2795,up
204673_at,1.28852442732892,4.809107850631,3.22838347098624,0.00376999199200753,0.999977633340137,-4.41991849797863,GDS2795,up
1557321_a_at,-1.76686685667519,3.88544001708061,-3.227480026111,0.00377811466363871,0.999977633340137,-4.41999694913556,GDS2795,lo
240631_at,1.31160990548628,3.4849779454353,3.2238929535493,0.00381053284864316,0.999977633340137,-4.42030848594523,GDS2795,up
222921_s_at,1.54778490367998,7.14081594662824,3.22015380581677,0.0038446121886502,0.999977633340137,-4.4206333172544,GDS2795,up
229944_at,-1.41646422891381,7.31083647532044,-3.21835524474211,0.00386110959721812,0.999977633340137,-4.42078959518411,GDS2795,lo
212873_at,1.45083632775853,6.50648526424268,3.21563698617979,0.00388617315942138,0.999977633340137,-4.42102582459515,GDS2795,up
1565860_at,-1.67260371028775,3.13634597078857,-3.21351220860815,0.00390587419251858,0.999977633340137,-4.42121050983864,GDS2795,lo
1556301_at,-1.66472963861058,5.37230211636595,-3.20475160994319,0.00398812896946857,0.999977633340137,-4.42197227433519,GDS2795,lo
222670_s_at,0.918661876809686,8.17941253862339,3.19729456367169,0.00405946327618123,0.999977633340137,-4.42262106009251,GDS2795,up
219612_s_at,1.75112796719095,4.1138043356117,3.19407869113201,0.00409060601748166,0.999977633340137,-4.42290095437946,GDS2795,up
214641_at,1.3157157772142,4.50873491378889,3.18951563584931,0.00413519193475778,0.999977633340137,-4.42329820707709,GDS2795,up
1554910_at,1.52252015721141,3.11495750162246,3.18417793356796,0.00418794365059882,0.999977633340137,-4.423763055803,GDS2795,up
200869_at,0.989308636225576,8.99712241850318,3.18020728892857,0.00422760645946475,0.999977633340137,-4.42410895884879,GDS2795,up
1563590_at,1.53662905775079,5.75662344776988,3.17933322193088,0.00423638617558401,0.999977633340137,-4.42418511559594,GDS2795,up
1553102_a_at,-1.58356163929239,4.49203104264643,-3.17912739932221,0.00423845615915148,0.999977633340137,-4.42420304939723,GDS2795,lo
227155_at,-1.39820640971955,7.73581932915074,-3.17767122371158,0.00425312905731649,0.999977633340137,-4.42432993636266,GDS2795,lo
205218_at,-1.58841762702262,5.77972317824976,-3.17563523824171,0.00427372666669187,0.999977633340137,-4.42450736682682,GDS2795,lo
214990_at,-1.26037132384759,5.72553889806464,-3.17324864889878,0.00429799404165098,0.999977633340137,-4.42471538179253,GDS2795,lo
1560714_at,1.97331813680064,3.65390264420446,3.17259235394909,0.00430469071269456,0.999977633340137,-4.42477259013741,GDS2795,up
226672_s_at,1.24045750743619,5.28924954466664,3.17069953847365,0.00432406107033779,0.999977633340137,-4.42493759808165,GDS2795,up
212413_at,1.63211158040354,4.67671416701806,3.16865296400063,0.00434509972481835,0.999977633340137,-4.4251160330481,GDS2795,up
227978_s_at,-1.93862735696862,4.29782286877266,-3.16648487506531,0.0043674954458454,0.999977633340137,-4.42530508839567,GDS2795,lo
213820_s_at,1.54348663519104,4.35516573926144,3.16623703135544,0.0043700626920997,0.999977633340137,-4.42532670182817,GDS2795,up
240397_x_at,2.1364564074038,4.4510541060735,3.16361441104277,0.00439731816237904,0.999977633340137,-4.42555543095435,GDS2795,up
205829_at,1.34885721240675,6.09076632771213,3.16081999318397,0.00442653975726327,0.999977633340137,-4.42579918562566,GDS2795,up
217965_s_at,0.796054502589699,7.57897728374383,3.14989008007185,0.00454264751323055,0.999977633340137,-4.42675300758646,GDS2795,up
1553849_at,1.88117796370389,4.12433617045705,3.14855421401606,0.00455703844632901,0.999977633340137,-4.42686962957484,GDS2795,up
217572_at,2.09723548221243,4.32447452994116,3.14617053138424,0.00458282666242025,0.999977633340137,-4.42707775061691,GDS2795,up
1556959_at,1.32395662735906,7.31106364545214,3.1421712013059,0.00462641082815217,0.999977633340137,-4.42742700360892,GDS2795,up
229557_at,-0.95754050588235,9.7886785622236,-3.14017593004912,0.00464830437653227,0.999977633340137,-4.42760127833958,GDS2795,lo
241254_at,1.28982790002683,3.24883524655247,3.13034894132675,0.00475760041393095,0.999977633340137,-4.42845991190918,GDS2795,up
202253_s_at,1.30378051353924,5.6934724937061,3.1262104524828,0.00480436716174706,0.999977633340137,-4.42882166293289,GDS2795,up
1553232_at,-1.41632844463709,5.14773887087921,-3.12580341561506,0.00480899073942637,0.999977633340137,-4.42885724734429,GDS2795,lo
215041_s_at,1.55012120383931,4.23035871920494,3.12449024732049,0.00482393644628855,0.999977633340137,-4.42897205432328,GDS2795,up
1563668_at,-1.33322153490119,5.55492146462452,-3.117804928553,0.00490072210697451,0.999977633340137,-4.42955667064194,GDS2795,lo
1568287_at,2.87155376879103,2.08686844153157,3.11326627728306,0.0049535220626962,0.999977633340137,-4.42995369365335,GDS2795,up
241395_at,1.51426390320177,4.58014007095719,3.10731639524663,0.00502357074289053,0.999977633340137,-4.430474319953,GDS2795,up
238668_at,1.01412276937769,6.42339956499726,3.10719339966604,0.00502502881051435,0.999977633340137,-4.43048508413817,GDS2795,up
228731_at,-0.843530590007205,9.26281219813365,-3.10505654770237,0.00505042560729626,0.999977633340137,-4.43067210643493,GDS2795,lo
238917_s_at,1.19431675309586,5.32384887289135,3.10217916628515,0.00508481921939588,0.999977633340137,-4.43092397656333,GDS2795,up
241042_at,1.85327796336528,3.04101714766684,3.10126813457543,0.00509575583608075,0.999977633340137,-4.43100373158077,GDS2795,up
223889_at,-1.22598162829765,5.2819146533397,-3.10074058017034,0.00510209930194264,0.999977633340137,-4.43104991742689,GDS2795,lo
234743_at,1.03131865500468,3.59776286371198,3.10025727938163,0.00510791732775744,0.999977633340137,-4.43109223016881,GDS2795,up
202707_at,1.15612218029575,4.34393982098784,3.1000120874674,0.00511087141768579,0.999977633340137,-4.43111369702555,GDS2795,up
244331_at,-1.66837557319213,3.83529561958566,-3.09474019393881,0.00517478722076414,0.999977633340137,-4.43157532707647,GDS2795,lo
205163_at,1.17857590355107,4.51435150336073,3.09278037036258,0.00519874367029636,0.999977633340137,-4.43174697129482,GDS2795,up
1552588_a_at,2.01022985769302,3.86730251323336,3.09177520689076,0.00521107197823853,0.999977633340137,-4.43183501197245,GDS2795,up
205703_at,1.41568292042273,3.4899598939267,3.08458490170541,0.00530008568931686,0.999977633340137,-4.43246493627955,GDS2795,up
1560698_a_at,-1.6271216594092,4.90869363467131,-3.08075528404395,0.00534809090633225,0.999977633340137,-4.4328005361965,GDS2795,lo
203571_s_at,1.14051171484576,8.91635564398876,3.07741150091076,0.00539034815161446,0.999977633340137,-4.43309361538725,GDS2795,up
241951_at,1.11947211023789,5.07538706905038,3.07383494609613,0.00543590276140177,0.999977633340137,-4.43340715219864,GDS2795,up
239237_at,1.25169602181917,4.62421717996594,3.07200148704938,0.00545939898218002,0.999977633340137,-4.4335679034426,GDS2795,up
226489_at,1.08330506487917,6.70329075663353,3.06894932666536,0.00549873008922075,0.999977633340137,-4.43383553894349,GDS2795,up
234848_at,-1.24311185661338,5.41332446615343,-3.06528769297329,0.00554627487732232,0.999977633340137,-4.43415667108272,GDS2795,lo
220920_at,1.45378939733934,6.36472544200926,3.06343440825007,0.00557048951399994,0.999977633340137,-4.43431922971664,GDS2795,up
210422_x_at,1.10921659795965,6.7567119719653,3.05604638114966,0.00566803459130142,0.999977633340137,-4.43496740714808,GDS2795,up
208650_s_at,1.61441280455917,4.24707006996647,3.0443332108424,0.00582605979753656,0.999977633340137,-4.43599551069203,GDS2795,up
229562_at,1.10711817891364,4.95899617350988,3.04240315826192,0.00585250172546969,0.999977633340137,-4.43616497135421,GDS2795,up
219412_at,1.38934342740125,3.72763390686504,3.04213305567968,0.00585621134727982,0.999977633340137,-4.43618868783745,GDS2795,up
1565949_x_at,1.19490334291596,3.48390397586164,3.04162467063256,0.00586319969986051,0.999977633340137,-4.43623332761386,GDS2795,up
220458_at,-1.48823837697525,5.41616375657309,-3.04116466279579,0.00586952995672845,0.999977633340137,-4.43627372041969,GDS2795,lo
1564112_at,1.31623388528691,5.57465416408985,3.03090380450205,0.00601245061852507,0.999977633340137,-4.43717493206329,GDS2795,up
201105_at,0.929693419458086,9.60868632651476,3.03079672300912,0.00601395960878191,0.999977633340137,-4.43718433919185,GDS2795,up
234019_at,1.45500261509291,5.17248643860974,3.03008190951326,0.00602404206957764,0.999977633340137,-4.43724713681279,GDS2795,up
1558757_at,1.66897704528309,2.33223564012239,3.02693077871634,0.00606868270621774,0.999977633340137,-4.43752399241683,GDS2795,up
232787_at,1.60473888157325,4.52921942465148,3.02498721751102,0.00609637447587654,0.999977633340137,-4.43769477075566,GDS2795,up
60471_at,1.38234411766768,6.59226385271343,3.02395340213908,0.00611115362601296,0.999977633340137,-4.43778561662703,GDS2795,up
1556147_at,1.32737210525603,5.07532371532192,3.02102020168083,0.00615327339455533,0.999977633340137,-4.43804339145926,GDS2795,up
1553434_at,1.55184327857583,3.94716802127676,3.01768135637787,0.00620155729103077,0.999977633340137,-4.43833685376543,GDS2795,up
223934_at,-1.41365977367285,4.91300063409133,-3.01477010280379,0.00624395431005267,0.999977633340137,-4.43859276682127,GDS2795,lo
244792_at,1.20310053518153,5.90880560057204,3.01246298305788,0.00627775069385982,0.999977633340137,-4.43879559537174,GDS2795,up
217728_at,1.20947927625653,8.27344588320781,3.01203368129863,0.00628405876445023,0.999977633340137,-4.43883333919077,GDS2795,up
201058_s_at,2.52164781242537,6.05694823639301,3.01071591286356,0.00630345979532298,0.999977633340137,-4.43894920029259,GDS2795,up
1561036_at,1.76851190892592,3.38254467798508,3.01061572591743,0.00630493716055226,0.999977633340137,-4.43895800920202,GDS2795,up
213094_at,1.49336951192771,5.22515471590539,3.00630662694235,0.00636879491297923,0.999977633340137,-4.4393369190521,GDS2795,up
217564_s_at,1.4678325807188,4.83922885887774,3.0058889954297,0.00637501679321788,0.999977633340137,-4.43937364589521,GDS2795,up
47550_at,-0.783438367850653,8.34342545597602,-3.00382552718132,0.0064058440564347,0.999977633340137,-4.43955511780248,GDS2795,lo
1559923_at,-1.63602164418177,3.87794728509198,-3.00310419958912,0.0064166540519975,0.999977633340137,-4.43961855849715,GDS2795,lo
1567251_at,1.28526303074719,3.70720013534932,2.99706607619085,0.00650783173039459,0.999977633340137,-4.44014968057598,GDS2795,up
211138_s_at,1.23786883897079,5.15691482009578,2.99458892860264,0.00654559580346655,0.999977633340137,-4.44036760961124,GDS2795,up
1561339_at,1.71534210028186,4.58254687963691,2.99269615037045,0.00657459270537686,0.999977633340137,-4.44053414201656,GDS2795,up
224414_s_at,1.15050343696808,5.81141738735109,2.99215082778469,0.00658296974276286,0.999977633340137,-4.44058212335312,GDS2795,up
233392_at,-1.40674979517817,5.40630586311478,-2.98795797099657,0.00664772149417719,0.999977633340137,-4.44095107295933,GDS2795,lo
1552360_a_at,1.42104567134771,4.77208291651783,2.98453224056646,0.00670107901469612,0.999977633340137,-4.4412525615089,GDS2795,up
1561877_at,1.7360944100632,4.321894054454,2.9841063501757,0.00670774109452312,0.999977633340137,-4.44129004549315,GDS2795,up
229795_at,-1.37589554905187,6.18169075715632,-2.98387839134602,0.00671130959602648,0.999977633340137,-4.44131010911945,GDS2795,lo
230591_at,1.50287225977385,5.04511212093588,2.9832269484183,0.00672151741247455,0.999977633340137,-4.44136744628746,GDS2795,up
206476_s_at,-1.75805909687626,3.05288743018155,-2.98076734029795,0.00676019266705768,0.999977633340137,-4.44158394230033,GDS2795,lo
243161_x_at,1.41048093548062,5.34467830961383,2.978605631868,0.00679435968847337,0.999977633340137,-4.44177423259208,GDS2795,up
209213_at,1.28885926622593,5.89342056272334,2.97817497604075,0.00680118618336196,0.999977633340137,-4.44181214397406,GDS2795,up
208293_x_at,1.99809914241851,4.05759743996767,2.96949634211882,0.00694016322915786,0.999977633340137,-4.44257625925195,GDS2795,up
1557495_at,1.77917421410062,4.04525330088725,2.96575124042283,0.00700097263933362,0.999977633340137,-4.4429060680376,GDS2795,up
237139_at,1.39464592546985,5.53169639382204,2.96520336020453,0.00700991126535525,0.999977633340137,-4.44295432000423,GDS2795,up
227864_s_at,1.26220128164829,5.88042551965678,2.96515679555915,0.00701067146780407,0.999977633340137,-4.44295842100575,GDS2795,up
243877_at,-1.24073082594429,4.87327821600276,-2.9646408491275,0.00701909996151922,0.999977633340137,-4.44300386141575,GDS2795,lo
214164_x_at,-0.937627756106187,7.78844135836253,-2.96299934727795,0.00704598009765641,0.999977633340137,-4.4431484367739,GDS2795,lo
204860_s_at,1.48880808125504,5.7662301172881,2.9617347012356,0.00706675627925411,0.999977633340137,-4.44325982578268,GDS2795,up
214511_x_at,1.0948135297124,6.87223560481102,2.96062062022159,0.00708510748924626,0.999977633340137,-4.44335795689997,GDS2795,up
207475_at,1.67293543010509,5.06727314365542,2.96057771448406,0.00708581514666794,0.999977633340137,-4.44336173621758,GDS2795,up
206219_s_at,1.73628445317953,5.80761759537182,2.96010998899178,0.00709353387635879,0.999977633340137,-4.44340293577996,GDS2795,up
1568719_s_at,1.21105273121618,5.98580139419867,2.95868825127754,0.00711704582366261,0.999977633340137,-4.44352817319896,GDS2795,up
224846_at,1.2536040160458,5.67413433830886,2.95833767001492,0.00712285500636798,0.999977633340137,-4.4435590559179,GDS2795,up
238797_at,-1.53331140466124,4.62809194489588,-2.95786979917681,0.00713061476506923,0.999977633340137,-4.4436002712134,GDS2795,lo
224344_at,2.21011529394096,4.85584155068178,2.95620059769324,0.00715836488306153,0.999977633340137,-4.4437473180863,GDS2795,up
243522_at,1.40228362950176,4.61870173642345,2.94754919636153,0.00730385647324317,0.999977633340137,-4.44450957710477,GDS2795,up
244640_at,1.3359695043597,5.42384928126316,2.94739868829767,0.00730641245081917,0.999977633340137,-4.4445228398568,GDS2795,up
230463_at,1.75357366800202,4.97871241194616,2.94619497027928,0.00732688519736015,0.999977633340137,-4.44462891346985,GDS2795,up
205196_s_at,1.1717775215448,5.13987467146821,2.94561876107297,0.0073367047313378,0.999977633340137,-4.44467969130847,GDS2795,up
224241_s_at,1.2513258748503,5.2462891703433,2.94499321052549,0.00734737937278297,0.999977633340137,-4.44473481827555,GDS2795,up
1562002_at,1.11827101605835,6.59190592791621,2.93919470072823,0.00744703702019478,0.999977633340137,-4.44524586256606,GDS2795,up
1555655_at,1.37914251782735,3.46056289004011,2.92525199251234,0.00769198470856436,0.999977633340137,-4.4464750229634,GDS2795,up
1564746_at,-1.41815957950205,6.40067120598868,-2.9190610518186,0.00780319959976749,0.999977633340137,-4.44702094814481,GDS2795,lo
235076_at,1.4940855678887,6.15711024890846,2.91843946477675,0.00781445035033724,0.999977633340137,-4.44707576518459,GDS2795,up
204122_at,0.853951332661956,7.8571599145292,2.91819547421753,0.00781887082292824,0.999977633340137,-4.44709728265881,GDS2795,up
203766_s_at,2.21173424218214,5.88236156542754,2.90819354581253,0.0080021493876329,0.999977633340137,-4.44797945926583,GDS2795,up
223786_at,1.97292841397532,5.13511960646034,2.90722279339884,0.00802015455596939,0.999977633340137,-4.44806509125342,GDS2795,up
210729_at,-1.32544929877607,4.9300959655616,-2.90698085142769,0.00802464802642459,0.999977633340137,-4.44808643372676,GDS2795,lo
222815_at,1.1912716453614,5.70771117608235,2.90232110358446,0.00811166158003383,0.999977633340137,-4.44849750751087,GDS2795,up
217313_at,1.19314322609146,6.52277227235657,2.90213443217828,0.00811516607253242,0.999977633340137,-4.44851397617643,GDS2795,up
1562862_at,1.55895802469514,4.73898463677379,2.90053408563756,0.00814526967788854,0.999977633340137,-4.44865516589409,GDS2795,up
219360_s_at,1.79788098974595,4.03946616069651,2.89819573973552,0.00818944724295172,0.999977633340137,-4.44886147393052,GDS2795,up
204446_s_at,1.30701872747455,7.27409022122655,2.89541967922407,0.00824219126278245,0.999977633340137,-4.44910641392954,GDS2795,up
207295_at,1.26261627695172,5.34400298978573,2.89159085550633,0.00831546935895635,0.999977633340137,-4.44944426523499,GDS2795,up
243850_at,-1.32784458016985,3.71112692709199,-2.88953218343084,0.00835512582583348,0.999977633340137,-4.44962593095776,GDS2795,lo
242382_at,1.18266816299218,5.86521869720353,2.88232383741849,0.00849540740877874,0.999977633340137,-4.45026208185265,GDS2795,up
235497_at,-1.05110737078134,7.85340630898241,-2.88025807425422,0.00853602143842276,0.999977633340137,-4.45044440525066,GDS2795,lo
215238_s_at,1.41187596223348,4.3338378703173,2.87817512523513,0.00857716073210369,0.999977633340137,-4.45062825227958,GDS2795,up
201401_s_at,1.14205077337366,4.87873615570557,2.87601551098157,0.00862001372903949,0.999977633340137,-4.45081887307277,GDS2795,up
216581_at,1.39899432543594,3.62817351187203,2.86967508253628,0.00874700829297884,0.999977633340137,-4.45137855823555,GDS2795,up
222185_at,1.08814762346996,5.64172033530126,2.86799212581899,0.00878101502657291,0.999977633340137,-4.45152712662588,GDS2795,up
231594_at,1.24126534794306,5.62670866624735,2.86298243536324,0.00888299062080225,0.999977633340137,-4.45196939593809,GDS2795,up
227908_at,-0.938350722767949,8.36562508798615,-2.85992190543093,0.00894584375140097,0.999977633340137,-4.45223960416465,GDS2795,lo
229217_at,1.64146689494183,4.9053058871124,2.85981996560324,0.00894794452832582,0.999977633340137,-4.45224860443771,GDS2795,up
1553696_s_at,1.70236377640359,4.8587897240604,2.85755603024223,0.00899472097859762,0.999977633340137,-4.45244849073174,GDS2795,up
212135_s_at,-0.760004940117878,9.6375988296829,-2.85568001426678,0.00903365872643293,0.999977633340137,-4.45261413175146,GDS2795,lo
231183_s_at,1.73908777376599,5.80887948476163,2.85527175381019,0.00904215363455445,0.999977633340137,-4.45265017926944,GDS2795,up
214541_s_at,1.68023180173736,3.60305347969212,2.85492421269968,0.00904939111286901,0.999977633340137,-4.4526808657033,GDS2795,up
1569338_at,1.38684449634949,3.98232573472004,2.85415289446376,0.00906547337775827,0.999977633340137,-4.45274897039781,GDS2795,up
207940_x_at,1.12098246849652,4.70931112964109,2.85393008962184,0.00907012400220269,0.999977633340137,-4.4527686434123,GDS2795,up
240145_at,-1.04821797873168,7.63270985069696,-2.85279165285425,0.0090939221619796,0.999977633340137,-4.45286916493244,GDS2795,lo
215997_s_at,1.57354939627921,4.32001213111218,2.85085941392269,0.0091344502702441,0.999977633340137,-4.45303978083377,GDS2795,up
1559000_at,1.24120071127159,5.78156583446481,2.84880930000921,0.00917763871363031,0.999977633340137,-4.45322080955193,GDS2795,up
225647_s_at,1.81097747579366,3.42440938005598,2.84707774418103,0.00921426762008861,0.999977633340137,-4.4533737125338,GDS2795,up
204728_s_at,-1.37927858856398,4.9623103945981,-2.84694600497295,0.00921706008651148,0.999977633340137,-4.4533853457372,GDS2795,lo
1570006_at,1.34172781725422,3.63014602416318,2.84231311234348,0.00931577688273874,0.999977633340137,-4.45379446356988,GDS2795,up
1566938_at,1.32935952639465,5.60239105173091,2.84166820085157,0.00932959803505632,0.999977633340137,-4.45385141558447,GDS2795,up
240946_at,-1.19554341333918,4.10943490961901,-2.84144132866133,0.00933446478879397,0.999977633340137,-4.45387145072021,GDS2795,lo
211447_s_at,-1.61862788611769,3.21959682761867,-2.8407224033683,0.00934990278823582,0.999977633340137,-4.45393493950174,GDS2795,lo
1560201_at,1.25747979303923,5.00206864144072,2.83945975218127,0.0093770754119463,0.999977633340137,-4.45404644625711,GDS2795,up
202864_s_at,1.5453637012403,6.14346317143097,2.83265995439244,0.00952470524619683,0.999977633340137,-4.45464697165368,GDS2795,up
209984_at,-1.08781076771653,7.07520360541801,-2.83094277441503,0.00956233486305039,0.999977633340137,-4.45479863081767,GDS2795,lo
212800_at,-0.986203423751737,5.87272549446939,-2.82896898472066,0.00960576233310551,0.999977633340137,-4.45497295625452,GDS2795,lo
213707_s_at,1.25264382128679,5.09995148396771,2.82721959423195,0.0096444092328419,0.999977633340137,-4.45512746514591,GDS2795,up
228444_at,1.31509879529848,4.7017155666742,2.82650707321542,0.00966019231087025,0.999977633340137,-4.45519039674433,GDS2795,up
1562727_at,1.83773140506306,3.22470895221164,2.82623550524668,0.00966621428211607,0.999977633340137,-4.45521438238578,GDS2795,up
242158_at,0.975544006386429,4.97879851310803,2.8242001971183,0.0097114605948163,0.999977633340137,-4.45539414810367,GDS2795,up
1561358_at,1.43021319742823,4.65071005982382,2.82409076185153,0.00971389911069471,0.999977633340137,-4.45540381389855,GDS2795,up
232045_at,-1.02199700024176,4.92333411100949,-2.82352664662952,0.009726478368992,0.999977633340137,-4.45545363911433,GDS2795,lo
204146_at,1.75757473009926,4.44629003959488,2.82090509134427,0.0097851400931628,0.999977633340137,-4.45568518945742,GDS2795,up
228701_at,1.57162665703584,3.26369553362755,2.82045553455494,0.00979523339555198,0.999977633340137,-4.45572489724355,GDS2795,up
242218_at,-0.945844517060415,5.79333045029277,-2.81591027399236,0.00989783926127121,0.999977633340137,-4.45612637087957,GDS2795,lo
232606_at,-1.50364126773037,4.86251686332254,-2.81278148043046,0.0099690619077606,0.999977633340137,-4.4564027372934,GDS2795,lo
224273_at,1.35422075273548,4.99594867280628,2.8105778152259,0.0100195171689135,0.999977633340137,-4.45659738992063,GDS2795,up
205492_s_at,0.956159508140002,5.33395685306547,2.80736482017583,0.0100935168725341,0.999977633340137,-4.45688120173989,GDS2795,up
209965_s_at,1.07406299445744,6.36358918956395,2.80538440041907,0.0101393868731768,0.999977633340137,-4.45705613914119,GDS2795,up
1558819_at,1.28577042483913,4.89764151043105,2.80399428329012,0.0101717025718615,0.999977633340137,-4.45717893387844,GDS2795,up
211981_at,1.26318458469801,3.88833851753844,2.80345422613223,0.0101842834959678,0.999977633340137,-4.45722663951167,GDS2795,up
233104_at,1.46898417578464,4.16992345628386,2.8025465157985,0.0102054623859613,0.999977633340137,-4.45730682178137,GDS2795,up
238427_at,1.40290030039368,5.07751021367751,2.79955956354702,0.0102754501162845,0.999977633340137,-4.45757067484456,GDS2795,up
1570135_at,1.68418166493615,3.30130451844354,2.79895010358339,0.0102897863141275,0.999977633340137,-4.45762451191234,GDS2795,up
1567440_at,0.74505503684102,6.8490607725549,2.79650428503608,0.0103475099587098,0.999977633340137,-4.45784056585541,GDS2795,up
229722_at,-1.30255728895117,5.95537973936809,-2.79393026395021,0.0104085911072108,0.999977633340137,-4.45806794600074,GDS2795,lo
204156_at,-1.43065403060044,5.63505436138596,-2.79267831067941,0.0104384232922246,0.999977633340137,-4.45817853963071,GDS2795,lo
237332_at,-1.40425936928563,5.33557705524861,-2.78508506446483,0.0106211041687479,0.999977633340137,-4.4588493065919,GDS2795,lo
214271_x_at,0.765815990775498,10.3711165595006,2.78394034931102,0.0106489057347219,0.999977633340137,-4.45895042787115,GDS2795,up
218693_at,1.04695784784974,6.51622938411435,2.78292948616588,0.010673513815142,0.999977633340137,-4.45903972498543,GDS2795,up
200741_s_at,0.696465442905039,11.7228338128564,2.78289354739491,0.0106743896871788,0.999977633340137,-4.45904289972585,GDS2795,up
237705_at,-1.80590050050293,3.55502343761146,-2.7827769880501,0.0106772308507042,0.999977633340137,-4.45905319628421,GDS2795,lo
209228_x_at,-1.74638190110719,6.82037915558757,-2.77847646632781,0.0107825598222157,0.999977633340137,-4.45943309298699,GDS2795,lo
208411_x_at,-1.50386533428357,2.65706996617234,-2.77779421457818,0.0107993598885225,0.999977633340137,-4.45949336115528,GDS2795,lo
1570424_at,2.00444786607247,4.58984743431566,2.77755196113098,0.0108053312108706,0.999977633340137,-4.45951476111906,GDS2795,up
213566_at,1.29400226393122,4.9608703322554,2.77532687914909,0.0108603239931502,0.999977633340137,-4.45971131801351,GDS2795,up
208929_x_at,0.663628706270007,11.7626048373585,2.77479030219345,0.0108736251066647,0.999977633340137,-4.45975871745901,GDS2795,up
206243_at,1.54138950729915,5.44050442230851,2.77439401641299,0.010883458476942,0.999977633340137,-4.45979372401183,GDS2795,up
206905_s_at,1.2762918244129,4.08787566975395,2.77283592382875,0.0109222024989752,0.999977633340137,-4.45993136039133,GDS2795,up
215554_at,-0.909684038786263,5.53263073710232,-2.77274615279674,0.0109244387514646,0.999977633340137,-4.4599392904319,GDS2795,lo
229247_at,0.927523941133816,6.39524960951822,2.77194005175855,0.0109445386815447,0.999977633340137,-4.46001049833757,GDS2795,up
231951_at,1.093513235364,9.76063419640234,2.77140603753539,0.0109578734863453,0.999977633340137,-4.46005767104929,GDS2795,up
243225_at,1.38398258690152,5.41021795990474,2.77035762833572,0.0109840979806825,0.999977633340137,-4.46015028319456,GDS2795,up
1554195_a_at,0.921333106746722,3.33595360604783,2.76962944473747,0.0110023474616345,0.999977633340137,-4.46021460777302,GDS2795,up
238461_at,1.19078107964845,4.19953912082609,2.76882495139746,0.0110225427906305,0.999977633340137,-4.46028567306337,GDS2795,up
240246_at,1.37892448136063,4.44540102280351,2.76837317373632,0.0110338992338151,0.999977633340137,-4.46032558097484,GDS2795,up
211110_s_at,1.0153055024823,5.80665060373822,2.76709978108097,0.0110659684946463,0.999977633340137,-4.46043806617377,GDS2795,up
214720_x_at,1.57074638842124,5.22952236194832,2.76561796046039,0.011103397986297,0.999977633340137,-4.4605689622477,GDS2795,up
1563367_at,1.57521277195921,5.07917264638387,2.76227108045936,0.0111883790287365,0.999977633340137,-4.46086460491453,GDS2795,up
238687_x_at,1.19393237683429,5.61997226624488,2.76077558752325,0.0112265500634678,0.999977633340137,-4.46099670614784,GDS2795,up
244632_at,-1.03383420959652,7.02607559509902,-2.76031478836095,0.0112383363558849,0.999977633340137,-4.46103740969297,GDS2795,lo
203194_s_at,1.57190745767184,4.78421295646073,2.75814747909796,0.0112939289881435,0.999977633340137,-4.46122885232982,GDS2795,up
216570_x_at,0.745055642679796,8.3214121699657,2.75763121187213,0.0113072098637506,0.999977633340137,-4.46127445490646,GDS2795,up
238625_at,-1.13694913378255,4.76137230962629,-2.75368375110909,0.0114092473824163,0.999977633340137,-4.46162313512702,GDS2795,lo
1558697_a_at,-1.60359231100839,3.67901544128577,-2.75059969746176,0.0114895726364668,0.999977633340137,-4.46189554462719,GDS2795,lo
204530_s_at,1.44061612747009,5.75779541879431,2.74920958873464,0.0115259532327516,0.999977633340137,-4.46201832889474,GDS2795,up
205776_at,1.42813880399025,5.72075280485371,2.74886845428716,0.0115348977214536,0.999977633340137,-4.46204846013062,GDS2795,up
235763_at,-1.84323142235696,5.30357661236085,-2.74817866785955,0.0115530038801528,0.999977633340137,-4.4621093863793,GDS2795,lo
213733_at,0.838368245387043,7.0111755791188,2.74771241571308,0.0115652577317797,0.999977633340137,-4.46215056851325,GDS2795,up
242979_at,1.03722686280512,5.62517400661212,2.74481079384526,0.0116417938453931,0.999977633340137,-4.46240685364039,GDS2795,up
